frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
30,4.66,4.7,3.17,3.2,5.99,3.22,9.63,0.11,0.066,0.14
31,4.43,4.47,4.3,4.32,5.94,2.46,9.06,0.11,0.072,0.15
32,4.5,4.55,4.28,4.3,5.88,2.14,9.25,0.09,0.069,0.16
33,4.45,4.49,4.24,4.25,5.92,2.12,9.41,0.08,0.065,0.16
34,4.3,4.32,4.47,4.48,5.99,2.23,9.69,0.06,0.06,0.16
35,4.33,4.34,4.36,4.38,6.0,2.27,9.7,0.07,0.061,0.16
36,4.19,4.19,4.34,4.33,6.12,3.93,10.99,0.04,0.051,0.15
37,4.13,4.13,4.3,4.3,6.31,4.03,12.02,0.04,0.048,0.15
38,4.1,4.11,4.21,4.22,6.34,4.01,12.82,0.03,0.045,0.16
39,4.06,4.07,4.29,4.31,6.41,4.11,13.51,0.03,0.042,0.15
40,4.07,4.08,4.23,4.25,6.4,4.1,13.52,0.04,0.043,0.15
41,4.05,4.07,4.28,4.28,6.42,4.17,14.12,0.02,0.044,0.15
42,4.04,4.06,4.17,4.17,6.38,4.16,14.1,0.03,0.041,0.14
43,4.04,4.06,4.07,4.07,6.41,4.11,14.12,0.04,0.038,0.14
44,4.03,4.06,4.11,4.1,6.36,4.04,13.96,0.04,0.038,0.13
45,4.11,4.12,4.0,3.98,6.42,4.35,14.28,0.04,0.037,0.14
46,5.85,5.84,3.11,3.11,6.23,4.99,14.3,0.03,0.033,0.13
47,6.24,6.27,2.65,2.66,6.24,5.49,14.25,0.01,0.034,0.15
48,6.33,6.4,2.43,2.5,6.17,7.31,14.13,0.03,0.033,0.16
49,6.32,6.39,2.44,2.5,6.2,7.38,14.15,0.02,0.034,0.16
50,6.42,6.49,2.43,2.49,6.06,7.52,14.27,0.03,0.033,0.17
51,6.49,6.56,2.41,2.46,6.04,7.45,14.26,0.03,0.032,0.17
52,6.5,6.55,2.51,2.56,6.08,6.93,14.37,0.03,0.027,0.17
53,6.37,6.41,2.89,2.91,6.16,3.59,13.76,0.01,0.029,0.15
54,6.4,6.43,2.87,2.89,6.16,3.77,13.93,0.02,0.027,0.15
55,6.54,6.55,2.77,2.77,6.42,3.25,15.31,0.0,0.025,0.14
56,6.89,6.9,2.36,2.42,6.45,1.51,15.29,0.01,0.03,0.14
57,6.58,6.61,2.66,2.73,6.38,1.97,15.11,0.01,0.033,0.13
58,6.71,6.73,2.55,2.64,6.35,2.23,15.19,0.01,0.03,0.14
59,6.42,6.45,2.78,2.87,6.41,1.74,15.17,0.01,0.032,0.13
60,6.35,6.37,2.98,3.02,6.13,1.82,13.77,0.04,0.042,0.14
61,6.4,6.42,2.7,2.69,6.26,3.02,14.11,0.0,0.043,0.17
62,6.33,6.35,2.62,2.64,6.44,3.92,15.33,0.04,0.04,0.18
63,6.32,6.35,2.62,2.65,6.52,3.81,15.39,0.03,0.04,0.19
64,6.03,6.06,2.72,2.83,6.74,3.88,15.72,0.1,0.036,0.16
65,6.1,6.11,2.21,2.27,7.05,4.08,16.82,0.12,0.05,0.12
66,5.94,5.98,2.44,2.45,7.04,3.98,17.11,0.13,0.052,0.11
67,5.94,5.98,2.44,2.44,7.06,4.0,17.32,0.13,0.052,0.12
68,5.97,6.01,2.38,2.38,7.04,4.01,17.26,0.13,0.054,0.12
69,5.95,5.97,2.46,2.46,6.93,4.2,16.78,0.13,0.051,0.13
70,6.27,6.3,2.62,2.64,6.82,4.31,16.67,0.12,0.051,0.14
71,6.52,6.56,2.78,2.79,6.79,4.46,16.61,0.11,0.054,0.14
72,6.59,6.63,2.79,2.82,6.73,4.55,16.51,0.13,0.061,0.13
73,6.6,6.63,2.77,2.81,6.7,4.53,16.51,0.13,0.058,0.14
74,6.69,6.72,2.77,2.81,6.58,4.6,16.05,0.14,0.064,0.13
75,6.96,6.98,2.7,2.77,6.11,6.06,13.87,0.17,0.081,0.13
76,7.04,7.07,2.62,2.68,5.75,6.13,12.55,0.18,0.085,0.13
77,7.11,7.12,2.66,2.74,5.82,6.28,12.47,0.19,0.086,0.13
78,7.11,7.16,2.57,2.66,5.57,6.2,11.43,0.2,0.087,0.13
79,7.18,7.23,2.53,2.65,5.55,6.03,10.24,0.2,0.089,0.13
80,6.95,6.99,2.51,2.64,5.47,5.03,9.11,0.19,0.082,0.13
81,6.7,6.79,2.72,2.81,5.6,1.94,9.06,0.15,0.09,0.13
82,6.68,6.76,2.73,2.8,5.58,1.88,8.57,0.13,0.088,0.11
83,6.62,6.68,2.72,2.73,5.98,1.76,13.3,0.11,0.084,0.1
84,6.86,6.88,2.32,2.33,6.09,1.78,14.46,0.08,0.078,0.11
85,6.66,6.67,2.35,2.38,5.91,2.46,11.66,0.07,0.056,0.11
86,6.72,6.74,2.3,2.35,6.35,4.5,14.45,0.04,0.041,0.13
87,6.58,6.6,2.35,2.4,6.37,4.58,14.69,0.03,0.039,0.13
88,6.58,6.58,2.48,2.5,6.55,3.91,15.48,0.03,0.03,0.13
89,6.37,6.39,2.54,2.57,6.78,3.95,17.07,0.03,0.018,0.14
90,6.29,6.32,2.56,2.59,6.85,4.09,17.33,0.04,0.013,0.14
91,6.15,6.18,2.6,2.63,6.91,4.18,17.38,0.05,0.011,0.14
92,6.24,6.28,2.52,2.57,6.92,4.24,17.37,0.06,0.007,0.15
93,6.19,6.22,2.67,2.7,6.6,4.49,15.81,0.07,0.011,0.14
94,6.21,6.2,2.82,2.84,6.47,4.71,14.63,0.06,0.018,0.13
95,6.42,6.45,2.6,2.64,6.36,5.72,14.24,0.08,0.023,0.14
96,6.32,6.34,2.6,2.64,6.29,5.46,13.52,0.12,0.025,0.14
97,6.19,6.22,2.13,2.17,6.17,2.96,12.97,0.16,0.027,0.14
98,5.97,5.99,2.5,2.53,6.66,2.02,15.18,0.16,0.027,0.14
99,6.08,6.1,2.33,2.35,6.75,2.04,15.64,0.17,0.028,0.14
100,6.02,6.04,2.39,2.42,6.58,1.98,15.1,0.19,0.028,0.14
101,5.96,5.98,2.46,2.48,6.66,1.8,15.03,0.19,0.03,0.14
102,6.14,6.15,2.3,2.35,6.57,4.74,14.25,0.2,0.033,0.14
103,5.87,5.88,2.47,2.5,6.67,4.23,14.24,0.19,0.03,0.14
104,5.59,5.6,2.72,2.73,6.82,2.75,14.63,0.18,0.032,0.12
105,6.03,6.05,2.35,2.35,6.78,2.63,15.06,0.18,0.028,0.13
106,5.91,5.93,2.44,2.45,6.75,2.7,15.02,0.19,0.027,0.13
107,6.03,6.03,2.46,2.47,6.42,1.83,12.55,0.2,0.024,0.13
108,5.93,5.96,2.5,2.51,6.8,2.01,15.27,0.19,0.027,0.14
109,5.93,5.96,2.45,2.45,6.76,2.07,15.51,0.19,0.026,0.14
110,4.3,4.31,4.44,4.42,6.22,1.62,10.02,0.2,0.036,0.14
111,4.3,4.29,4.12,4.11,6.46,4.53,13.43,0.18,0.035,0.14
112,4.25,4.24,4.18,4.17,6.62,4.45,14.28,0.18,0.036,0.14
113,4.29,4.28,4.02,4.03,6.69,4.12,14.55,0.18,0.038,0.14
114,4.26,4.25,4.04,4.04,6.72,4.22,14.83,0.19,0.043,0.14
115,4.45,4.44,3.88,3.86,6.75,4.24,15.05,0.19,0.047,0.15
116,4.34,4.33,4.11,4.11,6.62,4.45,14.69,0.19,0.048,0.15
117,5.91,5.93,2.57,2.62,6.27,4.29,13.29,0.2,0.051,0.15
118,6.47,6.49,2.34,2.43,5.84,4.57,9.95,0.21,0.061,0.16
119,6.56,6.6,2.47,2.54,5.6,2.98,7.98,0.19,0.065,0.16
120,6.5,6.55,2.48,2.56,5.63,2.92,7.99,0.19,0.066,0.16
121,6.44,6.5,2.51,2.57,5.73,2.08,8.69,0.16,0.07,0.15
122,5.96,6.03,2.66,2.71,5.88,2.07,10.87,0.14,0.067,0.14
123,6.33,6.38,2.28,2.31,5.75,3.8,10.36,0.11,0.065,0.14
124,6.24,6.29,2.23,2.28,5.75,4.52,10.14,0.11,0.062,0.15
125,6.3,6.33,2.22,2.27,5.92,3.78,11.55,0.08,0.06,0.15
126,6.16,6.19,2.3,2.35,6.16,2.75,12.97,0.07,0.063,0.14
127,6.07,6.09,2.52,2.55,6.21,3.28,13.42,0.07,0.06,0.13
128,6.35,6.39,2.33,2.37,6.27,3.89,13.76,0.08,0.061,0.13
129,6.1,6.13,2.49,2.51,6.31,3.9,13.9,0.08,0.061,0.13
130,5.96,5.99,2.54,2.58,6.02,3.58,12.7,0.1,0.06,0.13
131,6.37,6.4,2.27,2.3,5.92,1.76,12.05,0.11,0.06,0.14
132,6.18,6.22,2.36,2.4,6.29,2.14,14.31,0.1,0.055,0.15
133,5.92,5.96,2.56,2.62,6.18,2.0,14.31,0.12,0.046,0.14
134,6.15,6.2,2.46,2.49,6.2,2.13,14.39,0.12,0.048,0.14
135,5.74,5.78,2.93,2.97,5.86,3.79,11.36,0.14,0.048,0.13
136,6.3,6.34,2.47,2.49,5.78,2.39,11.31,0.15,0.053,0.13
137,6.02,6.08,2.52,2.55,6.13,2.58,13.41,0.13,0.053,0.12
138,6.07,6.11,2.46,2.49,6.13,2.54,13.88,0.13,0.047,0.13
139,6.09,6.13,2.45,2.48,6.12,2.53,13.89,0.13,0.047,0.13
140,6.09,6.12,2.45,2.48,6.17,2.54,14.25,0.14,0.044,0.13
141,6.04,6.07,2.44,2.47,6.3,2.89,14.85,0.14,0.04,0.13
142,5.9,5.96,2.38,2.43,6.03,7.22,14.07,0.15,0.047,0.14
143,5.92,5.97,2.24,2.29,6.02,7.2,14.15,0.13,0.044,0.15
144,6.25,6.31,2.03,2.08,6.15,7.72,14.55,0.11,0.043,0.15
145,6.27,6.31,2.2,2.23,6.36,7.2,15.12,0.07,0.036,0.15
146,6.1,6.1,2.6,2.6,6.52,5.36,15.2,0.06,0.037,0.14
147,6.37,6.36,2.66,2.64,6.53,4.11,15.59,0.03,0.038,0.13
148,6.52,6.51,2.53,2.55,6.56,3.95,15.75,0.03,0.035,0.14
149,6.12,6.11,2.96,3.0,6.63,3.63,15.66,0.0,0.032,0.15
150,6.35,6.32,2.9,2.92,6.45,3.36,15.3,0.0,0.037,0.14
151,6.8,6.79,2.59,2.61,6.43,3.38,15.4,0.01,0.037,0.15
152,6.8,6.79,2.59,2.61,6.43,3.38,15.4,0.01,0.037,0.15
153,6.8,6.79,2.59,2.61,6.43,3.38,15.4,0.01,0.037,0.15
154,6.8,6.79,2.59,2.61,6.43,3.38,15.4,0.01,0.037,0.15
1,6.87,6.92,2.91,2.91,6.33,1.59,13.73,0.27,0.056,0.16
2,6.8,6.85,2.79,2.79,6.34,1.61,13.98,0.26,0.062,0.15
3,6.7,6.74,2.73,2.76,6.31,1.8,13.67,0.25,0.066,0.16
4,6.75,6.8,2.72,2.82,6.17,2.77,11.64,0.26,0.074,0.16
5,6.76,6.81,2.71,2.81,6.17,2.78,11.73,0.26,0.073,0.16
6,6.54,6.58,2.99,3.09,6.1,5.31,12.3,0.27,0.077,0.16
7,6.66,6.67,2.9,3.0,6.16,5.45,12.49,0.26,0.078,0.16
8,6.41,6.47,2.41,2.57,6.05,5.41,12.04,0.25,0.076,0.15
9,6.31,6.35,2.41,2.52,6.12,5.56,12.19,0.24,0.081,0.14
10,6.4,6.46,2.35,2.48,5.86,5.63,11.63,0.22,0.08,0.14
11,6.47,6.54,2.3,2.44,5.81,6.22,11.21,0.21,0.074,0.14
12,6.52,6.59,2.28,2.4,5.81,6.97,11.26,0.19,0.06,0.14
13,6.36,6.43,2.27,2.4,5.74,7.69,11.28,0.18,0.039,0.13
14,6.38,6.43,2.37,2.45,5.78,7.69,11.32,0.17,0.043,0.13
15,6.44,6.49,2.23,2.32,5.76,7.9,11.51,0.15,0.019,0.12
16,6.57,6.6,2.19,2.24,5.78,7.95,11.52,0.16,-0.007,0.11
17,6.56,6.6,2.13,2.2,5.67,8.03,11.53,0.14,-0.023,0.11
18,6.68,6.7,2.07,2.13,5.7,8.0,11.65,0.12,-0.03,0.12
19,6.66,6.69,2.02,2.1,5.69,8.09,11.72,0.12,-0.032,0.12
20,6.6,6.62,2.15,2.19,5.87,7.38,11.96,0.12,-0.028,0.12
21,6.81,6.82,2.32,2.35,5.85,6.36,12.05,0.09,-0.02,0.13
22,6.46,6.45,2.93,2.94,5.85,4.81,12.01,0.1,-0.006,0.12
23,6.48,6.5,2.9,2.9,5.92,4.92,12.3,0.09,-0.004,0.12
24,6.42,6.44,2.8,2.81,5.99,3.54,12.14,0.09,0.01,0.12
25,6.34,6.39,2.71,2.71,6.13,4.37,12.84,0.09,0.024,0.12
26,6.15,6.2,2.88,2.89,6.24,4.1,13.09,0.07,0.037,0.12
27,5.92,5.96,3.12,3.14,6.17,3.59,13.27,0.08,0.049,0.13
28,6.02,6.06,2.99,3.01,6.18,3.57,13.24,0.07,0.05,0.13
29,4.36,4.38,3.91,3.89,6.4,3.57,13.39,0.09,0.061,0.14
30,4.12,4.14,4.29,4.28,6.33,3.33,12.83,0.09,0.062,0.13
31,4.24,4.26,4.21,4.2,6.22,3.74,11.92,0.09,0.064,0.13
32,4.32,4.36,4.29,4.31,5.92,2.71,9.86,0.11,0.065,0.14
33,4.34,4.38,4.47,4.49,5.87,2.46,9.31,0.11,0.069,0.15
34,4.34,4.41,4.45,4.47,5.9,2.12,9.31,0.1,0.072,0.15
35,4.32,4.38,4.43,4.43,5.92,2.06,9.46,0.08,0.07,0.16
36,4.3,4.34,4.22,4.22,6.02,2.3,9.91,0.07,0.061,0.16
37,4.33,4.35,4.29,4.3,6.01,2.31,9.63,0.07,0.062,0.16
38,4.23,4.23,4.02,4.03,6.17,3.97,10.97,0.04,0.05,0.15
39,4.13,4.14,4.3,4.31,6.33,4.07,12.04,0.04,0.048,0.15
40,4.12,4.13,4.09,4.09,6.34,4.04,12.74,0.04,0.046,0.16
41,4.09,4.1,4.25,4.26,6.42,4.11,13.57,0.04,0.043,0.15
42,4.08,4.08,4.21,4.22,6.4,4.08,13.5,0.04,0.043,0.15
43,4.05,4.08,4.25,4.25,6.39,4.03,13.9,0.03,0.043,0.15
44,4.04,4.06,4.26,4.26,6.43,4.16,14.15,0.02,0.043,0.15
45,4.06,4.08,4.12,4.13,6.42,4.1,14.15,0.04,0.037,0.14
46,4.08,4.11,4.12,4.12,6.38,3.98,14.02,0.04,0.037,0.13
47,4.11,4.12,3.98,3.96,6.45,4.36,14.31,0.04,0.036,0.14
48,5.88,5.86,3.09,3.08,6.22,4.99,14.27,0.03,0.035,0.13
49,6.3,6.33,2.66,2.69,6.23,5.4,14.22,0.01,0.033,0.15
50,6.32,6.38,2.44,2.5,6.17,7.24,14.12,0.02,0.034,0.16
51,6.31,6.38,2.45,2.51,6.18,7.32,14.16,0.02,0.034,0.16
52,6.41,6.48,2.42,2.47,6.03,7.44,14.21,0.02,0.034,0.17
53,6.48,6.56,2.4,2.45,6.03,7.41,14.24,0.03,0.031,0.17
54,6.5,6.55,2.51,2.56,6.08,6.84,14.35,0.03,0.028,0.17
55,6.37,6.41,2.89,2.91,6.16,3.63,13.78,0.01,0.03,0.15
56,6.4,6.43,2.89,2.9,6.18,3.82,13.92,0.02,0.029,0.15
57,6.35,6.37,2.94,2.95,6.41,3.24,15.32,0.0,0.025,0.14
58,6.81,6.82,2.4,2.46,6.42,1.52,15.25,0.02,0.028,0.14
59,6.8,6.82,2.47,2.56,6.37,2.19,15.06,0.01,0.034,0.14
60,6.83,6.84,2.41,2.5,6.34,2.27,15.18,0.01,0.03,0.14
61,6.5,6.51,2.78,2.86,6.41,1.75,15.11,0.01,0.033,0.13
62,6.32,6.35,3.01,3.05,6.12,1.87,13.81,0.04,0.042,0.14
63,6.41,6.42,2.7,2.7,6.28,3.09,14.12,0.0,0.044,0.17
64,6.34,6.36,2.6,2.63,6.43,3.93,15.26,0.04,0.04,0.18
65,6.32,6.35,2.62,2.65,6.51,3.82,15.36,0.04,0.04,0.19
66,6.41,6.45,2.43,2.51,6.79,3.9,16.18,0.1,0.04,0.15
67,5.97,6.0,2.4,2.4,6.91,4.01,16.57,0.12,0.053,0.11
68,5.92,5.97,2.44,2.44,7.08,3.92,17.04,0.12,0.053,0.11
69,5.96,6.0,2.4,2.4,7.05,4.0,17.26,0.13,0.053,0.12
70,5.9,5.93,2.45,2.44,6.93,4.12,16.91,0.13,0.051,0.13
71,6.39,6.41,2.54,2.55,6.94,4.32,16.61,0.11,0.051,0.14
72,6.5,6.52,2.76,2.79,6.83,4.4,16.59,0.11,0.052,0.14
73,6.6,6.62,2.74,2.78,6.74,4.46,16.59,0.12,0.06,0.14
74,6.59,6.63,2.78,2.81,6.7,4.47,16.54,0.13,0.058,0.14
75,6.68,6.69,2.69,2.73,6.67,4.42,16.31,0.13,0.064,0.13
76,6.89,6.9,2.76,2.83,6.44,4.67,15.26,0.16,0.072,0.13
