frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
20,6.92,6.93,2.26,2.18,5.21,6.57,10.62,0.11,0.029,0.05
21,6.83,6.8,2.45,2.36,4.4,2.54,8.87,0.09,0.024,0.03
22,6.94,6.92,2.42,2.36,5.04,3.43,11.73,0.08,0.028,0.03
23,6.61,6.62,2.28,2.24,5.12,2.49,11.45,0.07,0.031,0.04
24,6.76,6.79,2.99,2.93,4.85,3.06,11.01,0.09,0.042,0.02
25,6.79,6.8,2.51,2.47,5.09,2.96,10.07,0.09,0.04,0.02
26,6.75,6.74,2.03,1.96,5.19,3.21,11.99,0.09,0.055,0.03
27,6.76,6.76,1.99,1.91,4.81,2.59,11.49,0.1,0.034,0.02
28,6.74,6.82,2.19,2.17,4.82,2.43,12.03,0.12,0.026,0.02
29,6.83,6.89,1.94,1.86,4.77,2.56,12.25,0.11,0.035,0.02
30,6.77,6.79,2.15,2.01,4.85,2.65,12.21,0.12,0.04,0.01
31,7.04,7.07,2.21,2.12,4.89,2.73,12.49,0.12,0.038,0.01
32,6.68,6.71,2.44,2.35,4.97,2.42,11.94,0.1,0.035,0.02
33,6.73,6.7,1.89,1.72,5.07,2.83,12.26,0.11,0.043,0.01
34,6.74,6.78,1.98,1.9,4.91,2.49,12.45,0.11,0.036,0.03
35,6.62,6.69,2.25,2.2,5.24,3.41,11.87,0.15,0.079,0.04
36,6.79,6.83,2.15,2.11,5.32,3.28,11.49,0.13,0.067,0.03
37,6.74,6.78,2.29,2.22,4.98,3.45,11.65,0.12,0.072,0.02
38,6.9,6.96,2.33,2.28,5.37,4.14,12.86,0.12,0.066,0.03
39,6.9,6.93,2.34,2.31,5.66,3.96,12.63,0.09,0.058,0.02
40,6.96,7.02,2.06,2.04,5.48,4.01,12.4,0.12,0.066,0.02
41,7.0,6.99,2.3,2.24,5.22,3.99,12.48,0.09,0.07,0.02
42,6.93,6.92,2.24,2.19,5.4,3.57,12.33,0.12,0.065,0.02
43,6.91,6.89,2.27,2.19,5.56,3.78,13.02,0.11,0.055,0.02
1,6.6,6.58,2.1,2.12,6.66,2.97,14.69,-0.01,0.131,0.06
