frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
140,7.68,7.67,2.56,2.51,6.14,1.14,11.55,0.08,0.009,0.04
141,7.67,7.66,2.56,2.51,6.14,1.18,11.4,0.07,0.005,0.04
142,7.68,7.67,2.55,2.51,6.15,1.15,11.51,0.08,0.005,0.04
143,7.68,7.67,2.56,2.51,6.13,1.15,11.43,0.08,0.008,0.04
144,7.7,7.69,2.55,2.51,6.13,1.18,11.31,0.08,0.001,0.04
145,7.67,7.67,2.55,2.5,6.14,1.15,11.51,0.07,0.006,0.04
146,7.69,7.68,2.57,2.52,6.11,1.18,11.38,0.07,0.002,0.04
147,7.69,7.69,2.55,2.5,6.12,1.19,11.3,0.08,0.004,0.04
148,7.7,7.69,2.56,2.51,6.11,1.17,11.39,0.08,0.003,0.04
149,7.67,7.67,2.55,2.5,6.14,1.15,11.48,0.08,0.007,0.04
150,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.007,0.04
151,7.67,7.67,2.55,2.5,6.14,1.14,11.53,0.08,0.005,0.04
152,7.67,7.67,2.55,2.5,6.15,1.15,11.5,0.08,0.007,0.04
153,7.67,7.67,2.55,2.5,6.14,1.17,11.43,0.07,0.007,0.04
154,7.67,7.67,2.55,2.5,6.15,1.15,11.5,0.07,0.006,0.04
155,7.67,7.67,2.55,2.5,6.15,1.15,11.47,0.07,0.007,0.04
156,7.69,7.68,2.56,2.51,6.12,1.17,11.36,0.08,0.0,0.04
157,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.006,0.04
158,7.67,7.67,2.55,2.5,6.14,1.16,11.44,0.07,0.006,0.04
159,7.69,7.69,2.56,2.51,6.13,1.17,11.33,0.08,0.002,0.04
160,7.69,7.69,2.56,2.51,6.13,1.17,11.33,0.08,0.002,0.04
161,7.69,7.68,2.57,2.52,6.12,1.18,11.38,0.07,0.003,0.04
162,7.69,7.69,2.56,2.52,6.13,1.17,11.35,0.08,0.002,0.04
163,7.69,7.69,2.56,2.52,6.12,1.18,11.39,0.08,0.002,0.04
164,7.67,7.67,2.55,2.5,6.14,1.14,11.53,0.08,0.007,0.04
165,7.67,7.66,2.56,2.51,6.15,1.16,11.43,0.07,0.004,0.04
166,7.69,7.69,2.55,2.5,6.12,1.17,11.31,0.08,0.002,0.04
167,7.69,7.68,2.56,2.51,6.12,1.17,11.39,0.08,0.002,0.04
168,7.69,7.69,2.56,2.51,6.12,1.18,11.35,0.08,0.003,0.04
169,7.69,7.68,2.56,2.51,6.13,1.16,11.4,0.08,0.002,0.04
170,7.67,7.66,2.55,2.51,6.14,1.18,11.42,0.07,0.006,0.04
171,7.67,7.67,2.55,2.5,6.14,1.15,11.52,0.08,0.007,0.04
172,7.69,7.68,2.56,2.51,6.11,1.17,11.39,0.08,0.001,0.04
173,7.69,7.69,2.56,2.51,6.12,1.17,11.38,0.08,0.006,0.03
174,7.69,7.68,2.56,2.51,6.12,1.18,11.38,0.07,-0.001,0.04
175,7.67,7.67,2.55,2.51,6.15,1.17,11.41,0.07,0.004,0.04
176,7.69,7.69,2.56,2.51,6.13,1.18,11.37,0.08,0.002,0.04
177,7.69,7.69,2.56,2.51,6.12,1.17,11.4,0.08,0.003,0.04
178,7.7,7.69,2.56,2.51,6.11,1.18,11.38,0.08,0.001,0.04
