frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
72,7.19,7.2,2.75,2.85,6.32,4.39,14.83,0.13,-0.05,-0.03
73,7.19,7.2,2.75,2.85,6.32,4.39,14.83,0.13,-0.05,-0.03
74,7.19,7.2,2.75,2.85,6.32,4.39,14.83,0.13,-0.05,-0.03
75,7.19,7.2,2.75,2.85,6.32,4.39,14.83,0.13,-0.05,-0.03
76,7.18,7.19,2.75,2.84,6.33,4.38,14.82,0.13,-0.05,-0.03
77,7.19,7.19,2.75,2.86,6.31,4.4,14.82,0.13,-0.052,-0.03
78,7.19,7.19,2.75,2.84,6.33,4.38,14.85,0.13,-0.05,-0.03
79,7.19,7.2,2.75,2.84,6.32,4.38,14.83,0.13,-0.05,-0.03
80,7.19,7.2,2.75,2.84,6.33,4.39,14.83,0.13,-0.049,-0.03
81,7.19,7.2,2.75,2.84,6.33,4.38,14.83,0.13,-0.048,-0.03
82,7.19,7.19,2.76,2.86,6.31,4.4,14.84,0.13,-0.052,-0.03
83,7.19,7.2,2.76,2.85,6.31,4.4,14.82,0.13,-0.051,-0.03
84,7.19,7.19,2.75,2.84,6.33,4.39,14.81,0.13,-0.049,-0.03
85,7.19,7.19,2.75,2.85,6.33,4.39,14.83,0.13,-0.051,-0.03
86,7.18,7.19,2.76,2.86,6.31,4.39,14.82,0.12,-0.052,-0.03
87,7.19,7.2,2.75,2.84,6.33,4.38,14.82,0.13,-0.05,-0.03
88,7.19,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.049,-0.03
89,7.19,7.2,2.75,2.84,6.32,4.4,14.85,0.13,-0.05,-0.03
90,7.18,7.19,2.75,2.84,6.34,4.39,14.84,0.13,-0.05,-0.03
91,7.19,7.2,2.75,2.84,6.32,4.39,14.85,0.13,-0.05,-0.03
92,7.19,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.049,-0.03
93,7.19,7.19,2.75,2.85,6.3,4.39,14.81,0.13,-0.051,-0.03
94,7.19,7.19,2.76,2.85,6.31,4.39,14.82,0.13,-0.051,-0.03
95,7.19,7.19,2.76,2.85,6.31,4.4,14.84,0.13,-0.051,-0.03
96,7.18,7.19,2.76,2.86,6.31,4.39,14.83,0.13,-0.051,-0.03
97,7.19,7.2,2.76,2.86,6.31,4.39,14.82,0.13,-0.052,-0.03
98,7.19,7.2,2.76,2.85,6.31,4.38,14.83,0.13,-0.05,-0.03
99,7.19,7.19,2.75,2.85,6.33,4.39,14.84,0.13,-0.05,-0.03
100,7.19,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
101,7.18,7.19,2.75,2.84,6.33,4.39,14.86,0.13,-0.05,-0.03
102,7.19,7.19,2.75,2.85,6.33,4.38,14.85,0.13,-0.049,-0.03
103,7.19,7.19,2.75,2.85,6.33,4.38,14.85,0.13,-0.049,-0.03
104,7.19,7.19,2.75,2.85,6.33,4.38,14.85,0.13,-0.049,-0.03
105,7.19,7.19,2.75,2.85,6.33,4.38,14.85,0.13,-0.049,-0.03
106,7.19,7.19,2.75,2.85,6.33,4.38,14.85,0.13,-0.049,-0.03
107,7.19,7.19,2.76,2.85,6.33,4.39,14.84,0.13,-0.05,-0.03
108,7.18,7.19,2.75,2.85,6.32,4.38,14.85,0.13,-0.05,-0.03
109,7.19,7.19,2.75,2.85,6.33,4.4,14.82,0.13,-0.049,-0.03
110,7.19,7.2,2.74,2.84,6.32,4.4,14.82,0.13,-0.051,-0.03
111,7.19,7.19,2.75,2.84,6.33,4.39,14.83,0.13,-0.05,-0.03
112,7.19,7.2,2.75,2.84,6.33,4.38,14.85,0.13,-0.05,-0.03
113,7.19,7.2,2.75,2.84,6.33,4.38,14.82,0.13,-0.05,-0.03
114,7.19,7.2,2.75,2.84,6.33,4.38,14.84,0.13,-0.05,-0.03
115,7.18,7.19,2.75,2.85,6.33,4.39,14.83,0.13,-0.05,-0.03
116,7.18,7.19,2.75,2.85,6.33,4.39,14.83,0.13,-0.051,-0.03
117,7.18,7.19,2.76,2.86,6.31,4.4,14.84,0.13,-0.051,-0.03
118,7.18,7.19,2.75,2.85,6.32,4.4,14.85,0.13,-0.052,-0.03
119,7.18,7.19,2.75,2.85,6.32,4.39,14.84,0.13,-0.051,-0.03
120,7.19,7.2,2.76,2.86,6.31,4.4,14.83,0.13,-0.05,-0.03
121,7.19,7.19,2.75,2.85,6.33,4.39,14.85,0.13,-0.051,-0.03
122,7.19,7.19,2.75,2.85,6.32,4.39,14.83,0.13,-0.05,-0.03
123,7.18,7.19,2.75,2.84,6.33,4.38,14.82,0.13,-0.051,-0.03
124,7.19,7.2,2.74,2.84,6.33,4.39,14.85,0.13,-0.05,-0.03
125,7.19,7.2,2.74,2.84,6.32,4.39,14.85,0.13,-0.051,-0.03
126,7.18,7.19,2.76,2.85,6.32,4.39,14.85,0.13,-0.052,-0.03
127,7.19,7.2,2.75,2.85,6.3,4.4,14.83,0.13,-0.052,-0.03
128,7.19,7.19,2.75,2.84,6.33,4.39,14.83,0.13,-0.05,-0.03
129,7.18,7.19,2.75,2.84,6.33,4.39,14.85,0.13,-0.05,-0.03
130,7.19,7.19,2.76,2.85,6.32,4.4,14.83,0.13,-0.049,-0.03
131,7.18,7.19,2.75,2.85,6.32,4.39,14.84,0.13,-0.05,-0.03
132,7.18,7.19,2.76,2.85,6.32,4.39,14.83,0.13,-0.05,-0.03
133,7.19,7.19,2.76,2.85,6.32,4.4,14.83,0.13,-0.05,-0.03
134,7.18,7.19,2.75,2.85,6.33,4.39,14.86,0.13,-0.05,-0.03
135,7.18,7.19,2.75,2.85,6.33,4.39,14.86,0.13,-0.05,-0.03
136,7.18,7.19,2.75,2.85,6.33,4.39,14.86,0.13,-0.05,-0.03
137,7.18,7.19,2.75,2.85,6.33,4.39,14.86,0.13,-0.05,-0.03
138,7.19,7.19,2.75,2.85,6.32,4.39,14.83,0.13,-0.051,-0.03
139,7.18,7.19,2.75,2.85,6.33,4.39,14.85,0.13,-0.05,-0.03
140,7.19,7.2,2.76,2.85,6.32,4.4,14.82,0.13,-0.05,-0.03
141,7.19,7.19,2.75,2.85,6.33,4.39,14.84,0.13,-0.051,-0.03
142,7.19,7.19,2.75,2.85,6.31,4.38,14.83,0.13,-0.051,-0.03
143,7.18,7.19,2.76,2.86,6.31,4.4,14.82,0.13,-0.051,-0.03
144,7.18,7.19,2.75,2.85,6.32,4.4,14.85,0.13,-0.051,-0.03
145,7.19,7.2,2.76,2.85,6.31,4.4,14.82,0.13,-0.051,-0.03
146,7.18,7.19,2.75,2.85,6.32,4.38,14.83,0.13,-0.05,-0.03
147,7.18,7.19,2.75,2.84,6.33,4.38,14.85,0.13,-0.049,-0.03
148,7.19,7.2,2.75,2.85,6.32,4.4,14.82,0.13,-0.049,-0.03
149,7.19,7.19,2.75,2.85,6.33,4.39,14.83,0.13,-0.05,-0.03
150,7.19,7.19,2.75,2.84,6.33,4.39,14.85,0.13,-0.049,-0.03
151,7.19,7.19,2.75,2.84,6.34,4.39,14.85,0.13,-0.05,-0.03
152,7.19,7.2,2.75,2.84,6.32,4.39,14.84,0.13,-0.05,-0.03
153,7.19,7.19,2.75,2.84,6.34,4.4,14.83,0.13,-0.05,-0.03
154,7.19,7.2,2.75,2.86,6.3,4.41,14.82,0.13,-0.051,-0.03
155,7.19,7.19,2.75,2.86,6.31,4.39,14.84,0.13,-0.051,-0.03
156,7.19,7.19,2.75,2.85,6.31,4.39,14.84,0.13,-0.051,-0.03
157,7.18,7.19,2.76,2.85,6.31,4.39,14.83,0.13,-0.05,-0.03
158,7.19,7.19,2.75,2.85,6.32,4.41,14.87,0.13,-0.052,-0.03
159,7.19,7.19,2.75,2.85,6.31,4.4,14.84,0.13,-0.051,-0.03
160,7.19,7.19,2.76,2.85,6.3,4.39,14.83,0.13,-0.051,-0.03
161,7.19,7.19,2.76,2.85,6.3,4.39,14.84,0.13,-0.052,-0.03
162,7.19,7.19,2.76,2.85,6.3,4.39,14.82,0.13,-0.051,-0.03
163,7.2,7.2,2.76,2.85,6.31,4.41,14.85,0.13,-0.051,-0.03
164,7.18,7.19,2.76,2.85,6.31,4.38,14.83,0.13,-0.051,-0.03
165,7.18,7.19,2.76,2.85,6.31,4.39,14.84,0.13,-0.051,-0.03
166,7.18,7.19,2.76,2.85,6.31,4.39,14.84,0.13,-0.051,-0.03
167,7.18,7.19,2.76,2.85,6.31,4.39,14.84,0.13,-0.051,-0.03
168,7.18,7.19,2.76,2.85,6.31,4.39,14.84,0.13,-0.051,-0.03
169,7.19,7.2,2.75,2.84,6.33,4.39,14.83,0.13,-0.048,-0.03
170,7.2,7.2,2.75,2.84,6.32,4.4,14.82,0.13,-0.05,-0.03
171,7.19,7.2,2.75,2.84,6.33,4.39,14.82,0.13,-0.05,-0.03
172,7.19,7.2,2.75,2.85,6.33,4.39,14.82,0.13,-0.05,-0.03
173,7.19,7.2,2.75,2.84,6.34,4.38,14.84,0.13,-0.048,-0.03
174,7.18,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.049,-0.03
175,7.19,7.2,2.75,2.85,6.33,4.4,14.83,0.13,-0.05,-0.03
176,7.18,7.19,2.75,2.85,6.33,4.39,14.85,0.13,-0.05,-0.03
177,7.19,7.19,2.75,2.84,6.33,4.38,14.85,0.13,-0.049,-0.03
178,7.19,7.2,2.76,2.86,6.31,4.4,14.83,0.13,-0.05,-0.03
179,7.19,7.19,2.75,2.85,6.32,4.39,14.84,0.13,-0.051,-0.03
180,7.19,7.19,2.76,2.86,6.31,4.39,14.83,0.13,-0.051,-0.03
181,7.19,7.19,2.76,2.86,6.31,4.39,14.84,0.13,-0.052,-0.03
182,7.18,7.19,2.76,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
