frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
304,7.56,7.57,4.0,4.01,5.8,1.61,12.35,0.05,-0.043,0.06
305,7.94,7.93,3.6,3.61,5.79,1.63,12.32,0.05,-0.043,0.07
306,7.69,7.69,3.79,3.8,5.79,1.62,12.34,0.05,-0.042,0.06
307,7.55,7.55,3.96,3.96,5.77,1.65,12.35,0.05,-0.04,0.06
308,7.44,7.44,4.13,4.13,5.79,1.62,12.33,0.05,-0.042,0.06
309,8.44,8.44,3.17,3.19,5.77,1.65,12.31,0.05,-0.044,0.07
310,8.12,8.11,3.44,3.46,5.8,1.63,12.34,0.05,-0.043,0.07
311,7.57,7.58,3.97,3.97,5.77,1.64,12.37,0.05,-0.041,0.06
312,7.53,7.54,4.04,4.05,5.8,1.63,12.38,0.05,-0.042,0.06
313,7.53,7.53,3.97,3.97,5.78,1.64,12.34,0.05,-0.04,0.06
