frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
74,5.58,5.53,2.43,2.43,7.37,1.34,14.69,-0.07,0.049,0.11
75,5.59,5.53,2.43,2.43,7.36,1.33,14.64,-0.07,0.048,0.11
76,5.59,5.53,2.44,2.43,7.37,1.33,14.68,-0.07,0.049,0.11
77,5.59,5.53,2.43,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
78,5.58,5.53,2.43,2.42,7.38,1.33,14.67,-0.07,0.05,0.11
79,5.59,5.53,2.44,2.43,7.37,1.33,14.65,-0.07,0.049,0.11
80,5.59,5.53,2.44,2.44,7.37,1.34,14.67,-0.07,0.05,0.11
81,5.59,5.53,2.41,2.41,7.38,1.33,14.65,-0.07,0.05,0.11
82,5.59,5.53,2.42,2.41,7.38,1.33,14.66,-0.07,0.05,0.11
83,5.59,5.53,2.42,2.41,7.37,1.33,14.64,-0.07,0.049,0.11
84,5.59,5.53,2.42,2.42,7.36,1.33,14.63,-0.07,0.048,0.11
85,5.58,5.53,2.43,2.42,7.38,1.32,14.66,-0.07,0.05,0.11
86,5.59,5.53,2.43,2.42,7.36,1.34,14.62,-0.07,0.048,0.11
87,5.59,5.53,2.42,2.42,7.38,1.33,14.7,-0.07,0.049,0.11
88,5.59,5.53,2.42,2.42,7.38,1.33,14.72,-0.07,0.049,0.11
89,5.59,5.53,2.43,2.43,7.37,1.33,14.69,-0.07,0.049,0.11
90,5.59,5.53,2.44,2.43,7.37,1.33,14.67,-0.07,0.049,0.11
91,5.59,5.53,2.42,2.41,7.36,1.33,14.68,-0.07,0.049,0.11
92,5.59,5.53,2.42,2.41,7.37,1.32,14.67,-0.07,0.049,0.11
93,5.59,5.53,2.43,2.42,7.36,1.33,14.67,-0.07,0.049,0.11
94,5.59,5.53,2.43,2.42,7.36,1.33,14.7,-0.07,0.049,0.11
95,5.59,5.53,2.43,2.42,7.36,1.33,14.66,-0.07,0.048,0.11
96,5.59,5.53,2.42,2.42,7.37,1.33,14.68,-0.07,0.048,0.11
97,5.58,5.52,2.43,2.42,7.39,1.32,14.69,-0.07,0.049,0.11
98,5.58,5.53,2.43,2.42,7.37,1.33,14.7,-0.07,0.049,0.11
99,5.59,5.53,2.42,2.41,7.37,1.33,14.66,-0.07,0.049,0.11
100,5.58,5.53,2.43,2.42,7.38,1.33,14.66,-0.07,0.05,0.11
101,5.58,5.52,2.42,2.41,7.37,1.33,14.65,-0.07,0.049,0.11
102,5.58,5.52,2.42,2.41,7.37,1.33,14.65,-0.07,0.049,0.11
103,5.58,5.52,2.42,2.41,7.37,1.33,14.65,-0.07,0.049,0.11
104,5.59,5.53,2.42,2.41,7.36,1.33,14.68,-0.07,0.049,0.11
105,5.59,5.53,2.42,2.41,7.37,1.32,14.67,-0.07,0.049,0.11
106,5.59,5.53,2.42,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
107,5.58,5.53,2.43,2.42,7.38,1.33,14.65,-0.07,0.049,0.11
108,5.58,5.53,2.43,2.42,7.38,1.33,14.67,-0.07,0.049,0.11
109,5.59,5.53,2.42,2.42,7.37,1.33,14.66,-0.07,0.049,0.11
110,5.59,5.53,2.43,2.42,7.37,1.34,14.64,-0.07,0.048,0.11
111,5.58,5.52,2.42,2.42,7.36,1.33,14.64,-0.07,0.049,0.11
112,5.59,5.53,2.43,2.42,7.36,1.33,14.66,-0.07,0.048,0.11
113,5.59,5.53,2.43,2.42,7.36,1.33,14.69,-0.07,0.049,0.11
114,5.58,5.53,2.42,2.41,7.37,1.33,14.69,-0.07,0.049,0.11
115,5.59,5.53,2.43,2.42,7.36,1.33,14.65,-0.07,0.049,0.11
116,5.59,5.53,2.41,2.41,7.37,1.33,14.72,-0.07,0.05,0.11
117,5.58,5.53,2.42,2.41,7.38,1.33,14.66,-0.07,0.049,0.11
118,5.59,5.53,2.42,2.41,7.38,1.33,14.67,-0.07,0.049,0.11
119,5.59,5.53,2.42,2.42,7.37,1.33,14.7,-0.07,0.049,0.11
120,5.59,5.53,2.42,2.42,7.37,1.33,14.72,-0.07,0.049,0.11
121,5.58,5.53,2.43,2.42,7.37,1.33,14.7,-0.07,0.049,0.11
122,5.58,5.52,2.43,2.42,7.38,1.33,14.66,-0.07,0.05,0.11
123,5.58,5.52,2.42,2.41,7.37,1.33,14.68,-0.07,0.05,0.11
124,5.58,5.52,2.42,2.42,7.38,1.33,14.66,-0.07,0.049,0.11
125,5.59,5.53,2.42,2.42,7.38,1.33,14.71,-0.07,0.049,0.11
126,5.59,5.53,2.42,2.42,7.39,1.33,14.71,-0.07,0.049,0.11
127,5.58,5.53,2.43,2.42,7.38,1.33,14.67,-0.07,0.05,0.11
128,5.59,5.53,2.43,2.42,7.37,1.33,14.63,-0.07,0.049,0.11
129,5.58,5.53,2.42,2.41,7.38,1.33,14.68,-0.07,0.049,0.11
130,5.59,5.53,2.42,2.41,7.36,1.33,14.66,-0.07,0.049,0.11
131,5.59,5.53,2.42,2.41,7.36,1.33,14.66,-0.07,0.049,0.11
132,5.59,5.53,2.42,2.41,7.36,1.33,14.66,-0.07,0.049,0.11
133,5.59,5.53,2.42,2.41,7.38,1.33,14.65,-0.07,0.048,0.11
