frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
406,8.39,8.36,1.88,2.0,6.84,4.05,17.84,0.08,-0.03,0.08
407,8.41,8.37,1.86,1.98,6.85,4.78,17.95,0.08,-0.031,0.08
408,8.39,8.35,1.88,2.0,6.85,4.26,17.96,0.08,-0.031,0.08
409,8.4,8.35,1.88,1.99,6.84,4.26,17.93,0.08,-0.034,0.07
410,8.41,8.37,1.86,1.98,6.85,4.68,17.94,0.08,-0.032,0.08
411,8.4,8.36,1.87,1.99,6.84,4.48,17.98,0.08,-0.032,0.08
412,8.4,8.35,1.86,1.97,6.84,4.54,17.94,0.08,-0.032,0.08
413,8.39,8.35,1.88,1.99,6.84,4.36,17.91,0.08,-0.031,0.08
414,8.39,8.34,1.87,1.98,6.83,4.24,17.95,0.08,-0.033,0.07
415,8.4,8.35,1.87,1.98,6.84,4.41,17.96,0.08,-0.033,0.08
416,8.39,8.34,1.87,1.99,6.83,4.19,17.92,0.08,-0.034,0.07
417,8.39,8.35,1.9,2.02,6.85,4.25,17.99,0.08,-0.031,0.08
418,8.41,8.36,1.87,1.98,6.85,4.42,17.94,0.08,-0.032,0.08
419,8.42,8.38,1.85,1.96,6.85,4.66,17.96,0.08,-0.032,0.07
420,8.42,8.38,1.85,1.96,6.85,4.66,17.96,0.08,-0.032,0.07
421,8.42,8.38,1.85,1.96,6.85,4.66,17.96,0.08,-0.032,0.07
422,8.42,8.38,1.85,1.96,6.85,4.66,17.96,0.08,-0.032,0.07
423,8.4,8.35,1.87,1.98,6.83,4.28,17.94,0.08,-0.034,0.08
424,8.4,8.35,1.87,1.98,6.83,4.28,17.94,0.08,-0.034,0.08
425,8.4,8.36,1.86,1.98,6.86,4.49,17.96,0.08,-0.03,0.08
426,8.41,8.37,1.86,1.97,6.85,4.43,17.95,0.08,-0.034,0.07
427,8.4,8.35,1.87,1.98,6.84,4.49,17.97,0.08,-0.031,0.08
428,8.41,8.36,1.85,1.96,6.85,4.63,17.96,0.08,-0.032,0.08
429,8.38,8.34,1.88,2.0,6.85,4.22,17.96,0.08,-0.031,0.08
430,8.41,8.38,1.87,1.99,6.84,4.38,17.96,0.08,-0.031,0.08
431,8.42,8.37,1.86,1.97,6.83,4.21,17.92,0.08,-0.034,0.07
432,8.42,8.39,1.85,1.97,6.84,4.63,17.93,0.08,-0.032,0.08
433,8.4,8.36,1.87,1.99,6.85,4.24,17.99,0.08,-0.031,0.08
434,8.42,8.38,1.86,1.98,6.84,4.47,17.95,0.08,-0.033,0.08
435,8.4,8.35,1.87,1.98,6.83,4.19,17.92,0.08,-0.034,0.07
436,8.41,8.37,1.87,1.99,6.84,4.37,17.95,0.08,-0.03,0.08
437,8.4,8.35,1.86,1.98,6.83,4.18,17.89,0.08,-0.034,0.07
438,8.41,8.37,1.87,2.0,6.85,4.3,17.96,0.08,-0.031,0.08
439,8.41,8.36,1.87,1.99,6.85,4.52,17.99,0.08,-0.031,0.08
440,8.41,8.36,1.86,1.97,6.84,4.62,17.93,0.08,-0.031,0.08
441,8.4,8.36,1.86,1.98,6.85,4.52,17.95,0.08,-0.031,0.08
442,8.41,8.37,1.85,1.97,6.85,4.68,17.97,0.08,-0.031,0.08
443,8.4,8.35,1.87,1.98,6.83,4.25,17.91,0.08,-0.035,0.07
444,8.4,8.35,1.87,1.98,6.84,4.28,17.95,0.08,-0.034,0.07
445,8.4,8.36,1.86,1.97,6.84,4.51,17.98,0.08,-0.033,0.08
446,8.41,8.36,1.86,1.97,6.85,4.44,17.94,0.08,-0.033,0.07
447,8.39,8.35,1.86,1.98,6.84,4.29,17.94,0.08,-0.033,0.07
448,8.41,8.36,1.86,1.97,6.83,4.41,17.94,0.08,-0.034,0.07
449,8.4,8.36,1.86,1.97,6.85,4.46,17.97,0.08,-0.031,0.08
450,8.4,8.35,1.86,1.98,6.84,4.28,17.89,0.08,-0.034,0.07
451,8.42,8.39,1.84,1.96,6.84,4.69,17.93,0.08,-0.032,0.08
452,8.4,8.37,1.85,1.97,6.85,4.41,17.96,0.08,-0.031,0.08
453,8.4,8.37,1.85,1.97,6.85,4.41,17.96,0.08,-0.031,0.08
454,8.4,8.37,1.85,1.97,6.85,4.41,17.96,0.08,-0.031,0.08
455,8.4,8.37,1.85,1.97,6.85,4.41,17.96,0.08,-0.031,0.08
456,8.41,8.37,1.85,1.96,6.83,4.73,17.94,0.08,-0.032,0.08
457,8.41,8.37,1.85,1.96,6.83,4.73,17.94,0.08,-0.032,0.08
458,8.41,8.37,1.85,1.96,6.83,4.73,17.94,0.08,-0.032,0.08
459,8.42,8.37,1.85,1.97,6.84,4.31,17.98,0.08,-0.033,0.07
460,8.4,8.36,1.86,1.97,6.83,4.14,17.91,0.08,-0.034,0.07
461,8.42,8.39,1.87,1.99,6.85,4.25,18.01,0.08,-0.031,0.08
462,8.43,8.39,1.85,1.96,6.85,4.42,17.96,0.08,-0.033,0.07
463,8.41,8.37,1.85,1.97,6.83,4.26,17.93,0.08,-0.034,0.07
464,8.43,8.39,1.84,1.96,6.84,4.49,17.96,0.08,-0.034,0.08
465,8.41,8.36,1.86,1.98,6.83,4.17,17.93,0.08,-0.035,0.07
466,8.42,8.38,1.88,2.0,6.85,4.22,17.99,0.08,-0.031,0.08
467,8.44,8.41,1.84,1.96,6.84,4.75,17.96,0.08,-0.03,0.08
468,8.39,8.36,1.88,1.99,6.85,4.19,17.98,0.08,-0.031,0.08
469,8.41,8.38,1.86,1.98,6.85,4.67,17.97,0.08,-0.031,0.08
470,8.4,8.36,1.87,1.99,6.84,4.36,17.98,0.08,-0.032,0.08
471,8.42,8.37,1.85,1.96,6.83,4.24,17.94,0.08,-0.033,0.07
472,8.42,8.38,1.84,1.96,6.84,4.6,17.94,0.08,-0.033,0.07
473,8.4,8.37,1.87,1.99,6.84,4.13,17.88,0.08,-0.031,0.08
474,8.41,8.38,1.86,1.98,6.84,4.31,17.93,0.08,-0.03,0.08
475,8.43,8.38,1.85,1.97,6.83,4.19,17.89,0.08,-0.034,0.07
476,8.43,8.4,1.86,1.98,6.84,4.35,17.97,0.08,-0.03,0.08
477,8.42,8.37,1.86,1.97,6.83,4.2,17.89,0.08,-0.034,0.07
478,8.41,8.39,1.86,1.99,6.84,4.3,17.97,0.08,-0.031,0.08
479,8.43,8.38,1.86,1.98,6.84,4.23,17.96,0.08,-0.034,0.07
480,8.42,8.38,1.85,1.97,6.84,4.62,17.97,0.08,-0.032,0.08
481,8.4,8.35,1.87,1.98,6.84,4.26,17.94,0.08,-0.033,0.07
482,8.41,8.36,1.86,1.97,6.85,4.68,17.97,0.08,-0.032,0.08
483,8.41,8.37,1.85,1.97,6.84,4.45,17.94,0.08,-0.033,0.07
