frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
34,6.92,6.88,2.26,2.28,6.52,0.78,13.82,-0.19,-0.103,0.13
35,6.6,6.56,2.68,2.69,6.4,0.79,13.97,-0.15,-0.108,0.13
36,6.33,6.29,2.81,2.82,6.39,0.86,13.95,-0.12,-0.105,0.13
37,6.14,6.08,3.03,3.04,6.6,0.86,13.69,-0.1,-0.1,0.14
38,6.14,6.08,3.03,3.04,6.6,0.86,13.69,-0.1,-0.1,0.14
39,6.14,6.08,3.03,3.04,6.6,0.86,13.69,-0.1,-0.1,0.14
1,6.07,6.05,2.54,2.6,6.75,1.75,15.24,0.01,0.014,0.14
2,6.07,6.05,2.54,2.6,6.75,1.75,15.24,0.01,0.014,0.14
3,6.07,6.05,2.54,2.6,6.75,1.75,15.24,0.01,0.014,0.14
4,5.67,5.61,2.52,2.54,6.45,1.0,14.04,0.03,-0.031,0.14
5,5.67,5.61,2.52,2.54,6.45,1.0,14.04,0.03,-0.031,0.14
6,5.52,5.46,3.36,3.37,6.64,1.74,14.49,0.07,-0.011,0.1
7,5.99,5.89,3.31,3.31,6.42,0.91,14.03,0.12,-0.01,0.09
8,5.93,5.79,3.48,3.5,6.32,0.83,13.63,0.13,-0.013,0.1
9,6.43,6.43,2.72,2.7,6.18,0.83,14.07,0.14,0.002,0.09
10,6.35,6.31,2.58,2.59,6.4,0.86,13.75,0.1,-0.006,0.09
11,6.51,6.47,2.73,2.75,6.37,0.87,14.08,0.06,-0.006,0.1
12,6.54,6.49,2.71,2.73,6.21,0.79,13.56,0.02,-0.007,0.1
13,6.67,6.63,2.88,2.87,6.26,0.66,13.81,0.04,-0.005,0.09
14,6.68,6.66,2.57,2.59,6.28,0.7,13.94,0.04,-0.011,0.1
15,6.8,6.78,2.61,2.59,6.36,0.97,14.02,0.02,-0.015,0.09
16,7.03,6.97,2.76,2.75,6.27,0.66,14.21,0.0,-0.025,0.08
17,7.4,7.37,2.11,2.1,6.25,0.75,14.03,-0.04,-0.029,0.07
18,7.34,7.34,2.33,2.35,6.24,0.8,13.82,-0.08,-0.037,0.06
